obs_alt,obs_vel,obs_fuel,obs_pitch,obs_heading,obs_roll,obs_pos_x,obs_pos_y,obs_pos_z,act_throttle,act_stage
68.34617873490788,23.762699253433407,2424.638671875,89.860107421875,281.3172912597656,-79.07778930664062,159798.09209582172,-1018.0306116189499,-578474.2061008076,1.0,0.0
71.24354895739816,24.401781230818184,2422.193603515625,89.860107421875,281.3426818847656,-79.052734375,159798.84016099063,-1018.0314930144855,-578477.0053233886,1.0,0.0
74.21769352885894,25.042122228256076,2419.74853515625,89.860107421875,281.3855895996094,-79.0098876953125,159799.6079797112,-1018.0324110019178,-578479.8787442186,1.0,0.0
77.26878036407288,25.6837217920821,2417.30322265625,89.86294555664062,281.39373779296875,-79.00155639648438,159800.39558745653,-1018.0333645819378,-578482.8265081778,1.0,0.0
79.87021316867322,26.21935111245018,2415.265625,89.860107421875,281.41595458984375,-78.97958374023438,159801.06707110125,-1018.0341843586107,-578485.3398772684,1.0,0.0
83.06272909755353,26.863263637153985,2412.8203125,89.860107421875,281.44012451171875,-78.95562744140625,159801.8910543095,-1018.0352030420368,-578488.4243256643,1.0,0.0
86.33259190048557,27.508437834032843,2410.37548828125,89.860107421875,281.4476013183594,-78.94775390625,159802.7349246093,-1018.0362581159611,-578491.5835344828,1.0,0.0
89.11669543629978,28.047048647947804,2408.337646484375,89.860107421875,281.4170837402344,-78.97787475585938,159803.45336367842,-1018.0371613749926,-578494.2734284311,1.0,0.0
92.52879730123095,28.694541287235317,2405.892578125,89.860107421875,281.358154296875,-79.03671264648438,159804.3337805958,-1018.0382773657952,-578497.5700881741,1.0,0.0
96.01867304625921,29.34329730321194,2403.447265625,89.86294555664062,281.32696533203125,-79.0682373046875,159805.23418875822,-1018.0394320754026,-578500.9419316858,1.0,0.0
99.58649823383894,29.993320513357812,2401.002197265625,89.860107421875,281.2976379394531,-79.097412109375,159806.15462042534,-1018.0406305432011,-578504.389100875,1.0,0.0
102.61933457106352,30.53597326367995,2398.964599609375,89.85873413085938,281.2771301269531,-79.11782836914062,159806.93696934273,-1018.0416628928547,-578507.3193896879,1.0,0.0
106.3304470803123,31.188320437382725,2396.51953125,89.860107421875,281.29534912109375,-79.099853515625,159807.89420501018,-1018.0429406515946,-578510.9050450851,1.0,0.0
110.11994283285458,31.841936194595245,2394.07421875,89.85736083984375,281.2528991699219,-79.14129638671875,159808.8715700375,-1018.0442680200254,-578514.5664489572,1.0,0.0
113.33780700201169,32.38758529537779,2392.03662109375,89.85736083984375,281.24053955078125,-79.15408325195312,159809.7014334785,-1018.0454141577397,-578517.6755874499,1.0,0.0
117.27137721842155,33.043528804615065,2389.59130859375,89.860107421875,281.34771728515625,-79.04660034179688,159810.71577687425,-1018.0468371348147,-578521.4762469893,1.0,0.0
121.28377369022928,33.70074250335723,2387.146240234375,89.85736083984375,281.45147705078125,-78.94387817382812,159811.75034686283,-1018.048305215842,-578525.3530805825,1.0,0.0
125.37509649281856,34.35922900527167,2384.701171875,89.8546142578125,281.4909362792969,-78.9034423828125,159812.80516882322,-1018.0498120398884,-578529.3062243412,1.0,0.0
128.84494444378652,34.908939743542945,2382.66357421875,89.85598754882812,281.52880859375,-78.86636352539062,159813.69968819286,-1018.0511012622778,-578532.6589240691,1.0,0.0
133.08142431161832,35.569761775042565,2380.21826171875,89.85736083984375,281.5238342285156,-78.87054443359375,159814.79174011564,-1018.0526912944083,-578536.752372672,1.0,0.0
137.39728808111977,36.231857286542024,2377.773193359375,89.85736083984375,281.5892333984375,-78.80645751953125,159815.90414812395,-1018.054329811192,-578540.9225628163,1.0,0.0
141.05461387871765,36.78457578693581,2375.735595703125,89.85736083984375,281.6334228515625,-78.76040649414062,159816.84672795347,-1018.0557316248928,-578544.4564533188,1.0,0.0
145.51642206474207,37.44901050401924,2373.29052734375,89.8546142578125,281.7178649902344,-78.67767333984375,159817.9965389309,-1018.0574546722387,-578548.7677182057,1.0,0.0
150.05803324794397,38.11472468264044,2370.84521484375,89.85736083984375,281.6634826660156,-78.73095703125,159819.1668082186,-1018.0592205771868,-578553.1561486025,1.0,0.0
153.90384361729957,38.670461816371535,2368.8076171875,89.85736083984375,281.7279052734375,-78.66729736328125,159820.1576888476,-1018.0607262910967,-578556.872218554,1.0,0.0
